date,line_id,shift_id,sku_id,supplier_id,produced_units,scrap_units,planned_hours,runtime_hours,downtime_minutes,standard_cycle_time_sec
2024-01-09,L2,EVENING,SKU027,SUP_D,6233,113,8.0,7.53,28,4.2
2024-01-09,L2,EVENING,SKU008,SUP_D,6561,128,8.0,7.47,32,4.0
2024-01-09,L2,EVENING,SKU018,SUP_A,8108,155,8.0,7.7,18,3.0
2024-01-09,L2,NIGHT,SKU008,SUP_C,5896,176,8.0,7.12,53,4.0
2024-01-09,L2,NIGHT,SKU030,SUP_B,8323,503,8.0,7.6,24,3.0
2024-01-09,L2,NIGHT,SKU027,SUP_A,6226,184,8.0,7.87,8,4.2
2024-01-09,L2,NIGHT,SKU012,SUP_D,3361,97,8.0,6.98,61,6.8
2024-01-09,L3,MORNING,SKU005,SUP_B,3427,74,8.0,7.72,17,7.2
2024-01-09,L3,MORNING,SKU013,SUP_C,4035,75,8.0,7.47,32,6.2
2024-01-09,L3,MORNING,SKU001,SUP_C,9505,186,8.0,7.58,25,2.7
2024-01-09,L3,MORNING,SKU008,SUP_B,6374,121,8.0,7.8,12,4.0
2024-01-09,L3,EVENING,SKU020,SUP_B,5249,113,8.0,7.68,19,5.0
2024-01-09,L3,EVENING,SKU008,SUP_B,6435,129,8.0,7.37,38,4.0
2024-01-09,L3,EVENING,SKU013,SUP_A,4292,86,8.0,7.82,11,6.2
2024-01-09,L3,EVENING,SKU005,SUP_B,3879,83,8.0,8.0,0,7.2
2024-01-09,L3,NIGHT,SKU005,SUP_B,3245,95,8.0,7.92,5,7.2
2024-01-09,L3,NIGHT,SKU025,SUP_B,4727,141,8.0,7.97,2,5.0
2024-01-09,L3,NIGHT,SKU001,SUP_C,8641,261,8.0,7.7,18,2.7
2024-01-09,L3,NIGHT,SKU020,SUP_C,4811,134,8.0,7.65,21,5.0
2024-01-10,L1,MORNING,SKU028,SUP_A,4350,88,8.0,7.4,36,6.0
2024-01-10,L1,MORNING,SKU009,SUP_B,5900,121,8.0,7.6,24,4.1
2024-01-10,L1,MORNING,SKU015,SUP_C,3494,59,8.0,7.4,36,7.0
2024-01-10,L1,MORNING,SKU026,SUP_B,5098,97,8.0,7.43,34,4.6
2024-01-10,L1,EVENING,SKU009,SUP_A,6392,122,8.0,7.63,22,4.1
2024-01-10,L1,EVENING,SKU027,SUP_B,5945,119,8.0,7.52,29,4.2
2024-01-10,L1,EVENING,SKU026,SUP_B,5671,110,8.0,7.65,21,4.6
2024-01-10,L1,EVENING,SKU015,SUP_D,3410,61,8.0,7.58,25,7.0
2024-01-10,L1,NIGHT,SKU029,SUP_A,5281,159,8.0,7.67,20,4.5
2024-01-10,L1,NIGHT,SKU003,SUP_A,6166,181,8.0,7.65,21,3.7
2024-01-10,L1,NIGHT,SKU015,SUP_A,3651,102,8.0,7.63,22,7.0
2024-01-10,L1,NIGHT,SKU028,SUP_A,3931,123,8.0,7.47,32,6.0
2024-01-10,L2,MORNING,SKU012,SUP_C,3556,68,8.0,7.67,20,6.8
2024-01-10,L2,MORNING,SKU007,SUP_B,8496,431,8.0,7.43,34,2.8
2024-01-10,L2,MORNING,SKU027,SUP_C,6077,122,8.0,7.92,5,4.2
2024-01-10,L2,MORNING,SKU030,SUP_C,8921,170,8.0,8.0,0,3.0
2024-01-10,L2,EVENING,SKU018,SUP_A,8024,152,8.0,7.82,11,3.0
2024-01-10,L2,EVENING,SKU030,SUP_D,8614,177,8.0,7.5,30,3.0
2024-01-10,L2,EVENING,SKU003,SUP_D,7047,141,8.0,7.47,32,3.7
2024-01-10,L2,EVENING,SKU020,SUP_B,4884,246,8.0,6.95,63,5.0
2024-01-10,L2,NIGHT,SKU003,SUP_A,6580,202,8.0,7.38,37,3.7
2024-01-10,L2,NIGHT,SKU030,SUP_B,8490,506,8.0,7.98,1,3.0
2024-01-10,L2,NIGHT,SKU007,SUP_A,8450,251,8.0,7.8,12,2.8
2024-01-10,L2,NIGHT,SKU020,SUP_D,4741,142,8.0,7.77,14,5.0
2024-01-10,L3,MORNING,SKU026,SUP_C,5427,97,8.0,7.85,9,4.6
2024-01-10,L3,MORNING,SKU005,SUP_C,3302,61,8.0,7.67,20,7.2
2024-01-10,L3,MORNING,SKU013,SUP_C,4111,83,8.0,7.77,14,6.2
2024-01-10,L3,MORNING,SKU008,SUP_B,6868,132,8.0,7.95,3,4.0
2024-01-10,L3,EVENING,SKU005,SUP_A,3456,67,8.0,7.57,26,7.2
2024-01-10,L3,EVENING,SKU015,SUP_A,3404,67,8.0,7.73,16,7.0
2024-01-10,L3,EVENING,SKU025,SUP_B,5000,98,8.0,7.68,19,5.0
2024-01-10,L3,EVENING,SKU008,SUP_B,6332,130,8.0,7.57,26,4.0
2024-01-10,L3,NIGHT,SKU026,SUP_D,5113,153,8.0,7.5,30,4.6
2024-01-10,L3,NIGHT,SKU020,SUP_A,4941,149,8.0,7.65,21,5.0
2024-01-10,L3,NIGHT,SKU001,SUP_A,9038,273,8.0,7.75,15,2.7
2024-01-10,L3,NIGHT,SKU015,SUP_C,3166,95,8.0,7.48,31,7.0
2024-01-11,L1,MORNING,SKU026,SUP_B,4786,97,8.0,7.15,51,4.6
2024-01-11,L1,MORNING,SKU029,SUP_D,5385,107,8.0,7.53,28,4.5
2024-01-11,L1,MORNING,SKU015,SUP_B,3857,70,8.0,7.82,11,7.0
2024-01-11,L1,MORNING,SKU009,SUP_A,5790,116,8.0,7.23,46,4.1
2024-01-11,L1,EVENING,SKU027,SUP_D,5883,118,8.0,7.5,30,4.2
2024-01-11,L1,EVENING,SKU003,SUP_B,7111,145,8.0,7.6,24,3.7
2024-01-11,L1,EVENING,SKU009,SUP_B,6326,133,8.0,8.0,0,4.1
2024-01-11,L1,EVENING,SKU029,SUP_A,5464,109,8.0,7.68,19,4.5
2024-01-11,L1,NIGHT,SKU009,SUP_B,5728,181,8.0,7.53,28,4.1
2024-01-11,L1,NIGHT,SKU028,SUP_D,4031,124,8.0,7.75,15,6.0
2024-01-11,L1,NIGHT,SKU011,SUP_B,4517,139,8.0,7.5,30,5.6
2024-01-11,L1,NIGHT,SKU015,SUP_A,3367,102,8.0,7.83,10,7.0
2024-01-11,L2,MORNING,SKU007,SUP_B,9713,487,8.0,7.72,17,2.8
2024-01-11,L2,MORNING,SKU018,SUP_C,7875,157,8.0,7.52,29,3.0
2024-01-11,L2,MORNING,SKU027,SUP_A,5484,99,8.0,7.48,31,4.2
2024-01-11,L2,MORNING,SKU012,SUP_A,3589,71,8.0,7.65,21,6.8
2024-01-11,L2,EVENING,SKU012,SUP_D,3773,79,8.0,7.52,29,6.8
2024-01-11,L2,EVENING,SKU003,SUP_C,6601,132,8.0,7.62,23,3.7
2024-01-11,L2,EVENING,SKU008,SUP_D,6054,125,8.0,7.08,55,4.0
2024-01-11,L2,EVENING,SKU007,SUP_C,9757,186,8.0,7.75,15,2.8
2024-01-11,L2,NIGHT,SKU012,SUP_A,3796,114,8.0,7.7,18,6.8
2024-01-11,L2,NIGHT,SKU018,SUP_A,7921,240,8.0,7.52,29,3.0
2024-01-11,L2,NIGHT,SKU020,SUP_B,4954,300,8.0,7.35,39,5.0
2024-01-11,L2,NIGHT,SKU030,SUP_B,7766,466,8.0,7.58,25,3.0
2024-01-11,L3,MORNING,SKU025,SUP_C,5317,107,8.0,7.57,26,5.0
2024-01-11,L3,MORNING,SKU020,SUP_B,4846,101,8.0,7.75,15,5.0
2024-01-11,L3,MORNING,SKU008,SUP_A,6277,123,8.0,7.53,28,4.0
2024-01-11,L3,MORNING,SKU001,SUP_C,8679,170,8.0,7.05,57,2.7
2024-01-11,L3,EVENING,SKU008,SUP_C,6017,116,8.0,7.57,26,4.0
2024-01-11,L3,EVENING,SKU026,SUP_A,5898,119,8.0,7.8,12,4.6
2024-01-11,L3,EVENING,SKU001,SUP_B,9747,192,8.0,7.75,15,2.7
2024-01-11,L3,EVENING,SKU013,SUP_B,4428,95,8.0,7.78,13,6.2
2024-01-11,L3,NIGHT,SKU005,SUP_B,3740,107,8.0,7.93,4,7.2
2024-01-11,L3,NIGHT,SKU008,SUP_A,6136,185,8.0,7.8,12,4.0
2024-01-11,L3,NIGHT,SKU013,SUP_A,4014,123,8.0,7.58,25,6.2
2024-01-11,L3,NIGHT,SKU025,SUP_C,4769,133,8.0,7.67,20,5.0
2024-01-12,L1,MORNING,SKU003,SUP_B,6606,134,8.0,7.62,23,3.7
2024-01-12,L1,MORNING,SKU028,SUP_B,3834,76,8.0,7.45,33,6.0
2024-01-12,L1,MORNING,SKU029,SUP_A,5288,105,8.0,7.55,27,4.5
2024-01-12,L1,MORNING,SKU026,SUP_B,5345,106,8.0,7.63,22,4.6
2024-01-12,L1,EVENING,SKU029,SUP_A,5858,114,8.0,7.68,19,4.5
2024-01-12,L1,EVENING,SKU003,SUP_B,7074,150,8.0,7.43,34,3.7
2024-01-12,L1,EVENING,SKU026,SUP_C,5266,104,8.0,7.77,14,4.6
2024-01-12,L1,EVENING,SKU011,SUP_C,4776,91,8.0,7.72,17,5.6
2024-01-12,L1,NIGHT,SKU011,SUP_A,4330,140,8.0,7.55,27,5.6
2024-01-12,L1,NIGHT,SKU026,SUP_A,5155,148,8.0,7.53,28,4.6
2024-01-12,L1,NIGHT,SKU009,SUP_A,5413,162,8.0,7.28,43,4.1
2024-01-12,L1,NIGHT,SKU029,SUP_A,5154,160,8.0,7.62,23,4.5
2024-01-12,L2,MORNING,SKU003,SUP_A,6423,134,8.0,7.72,17,3.7
2024-01-12,L2,MORNING,SKU020,SUP_B,5117,261,8.0,7.8,12,5.0
2024-01-12,L2,MORNING,SKU012,SUP_B,3757,190,8.0,7.83,10,6.8
2024-01-12,L2,MORNING,SKU030,SUP_A,8640,175,8.0,8.0,0,3.0
2024-01-12,L2,EVENING,SKU008,SUP_B,6028,305,8.0,7.8,12,4.0
2024-01-12,L2,EVENING,SKU030,SUP_B,7671,373,8.0,7.3,42,3.0
2024-01-12,L2,EVENING,SKU012,SUP_A,3725,76,8.0,7.35,39,6.8
2024-01-12,L2,EVENING,SKU018,SUP_A,7944,161,8.0,7.17,50,3.0
2024-01-12,L2,NIGHT,SKU030,SUP_A,6802,201,8.0,6.82,71,3.0
2024-01-12,L2,NIGHT,SKU003,SUP_B,6734,401,8.0,7.77,14,3.7
2024-01-12,L2,NIGHT,SKU027,SUP_A,5853,179,8.0,7.2,48,4.2
2024-01-12,L2,NIGHT,SKU007,SUP_C,9057,273,8.0,7.53,28,2.8
2024-01-12,L3,MORNING,SKU026,SUP_B,5447,114,8.0,7.65,21,4.6
2024-01-12,L3,MORNING,SKU013,SUP_A,3951,67,8.0,7.58,25,6.2
2024-01-12,L3,MORNING,SKU020,SUP_C,4559,86,8.0,7.3,42,5.0
2024-01-12,L3,MORNING,SKU001,SUP_A,9159,180,8.0,7.9,6,2.7
2024-01-12,L3,EVENING,SKU025,SUP_C,4950,88,8.0,7.42,35,5.0
2024-01-12,L3,EVENING,SKU026,SUP_D,5539,109,8.0,7.63,22,4.6
2024-01-12,L3,EVENING,SKU013,SUP_B,3888,81,8.0,7.73,16,6.2
2024-01-12,L3,EVENING,SKU001,SUP_D,9436,182,8.0,7.47,32,2.7
2024-01-12,L3,NIGHT,SKU013,SUP_C,4015,115,8.0,7.35,39,6.2
2024-01-12,L3,NIGHT,SKU020,SUP_B,4912,154,8.0,7.67,20,5.0
2024-01-12,L3,NIGHT,SKU001,SUP_A,8727,265,8.0,7.37,38,2.7
2024-01-12,L3,NIGHT,SKU026,SUP_C,5173,163,8.0,7.82,11,4.6
2024-01-13,L1,MORNING,SKU009,SUP_D,6314,130,8.0,7.58,25,4.1
2024-01-13,L1,MORNING,SKU026,SUP_C,5513,107,8.0,7.9,6,4.6
2024-01-13,L1,MORNING,SKU028,SUP_B,4447,88,8.0,7.92,5,6.0
2024-01-13,L1,MORNING,SKU003,SUP_A,6763,136,8.0,7.98,1,3.7
2024-01-13,L1,EVENING,SKU011,SUP_B,4542,88,8.0,7.63,22,5.6
2024-01-13,L1,EVENING,SKU028,SUP_C,4144,78,8.0,7.4,36,6.0
2024-01-13,L1,EVENING,SKU027,SUP_B,6008,108,8.0,7.92,5,4.2
2024-01-13,L1,EVENING,SKU026,SUP_B,5192,95,8.0,7.7,18,4.6
2024-01-13,L1,NIGHT,SKU003,SUP_D,6592,188,8.0,7.72,17,3.7
2024-01-13,L1,NIGHT,SKU026,SUP_A,5195,156,8.0,7.65,21,4.6
2024-01-13,L1,NIGHT,SKU028,SUP_D,3838,115,8.0,7.37,38,6.0
2024-01-13,L1,NIGHT,SKU029,SUP_B,4824,139,8.0,7.23,46,4.5
2024-01-13,L2,MORNING,SKU008,SUP_D,6000,120,8.0,7.78,13,4.0
2024-01-13,L2,MORNING,SKU007,SUP_D,8442,181,8.0,7.48,31,2.8
2024-01-13,L2,MORNING,SKU003,SUP_D,7261,142,8.0,7.67,20,3.7
2024-01-13,L2,MORNING,SKU012,SUP_C,3422,73,8.0,7.03,58,6.8
2024-01-13,L2,EVENING,SKU003,SUP_B,6716,331,8.0,7.85,9,3.7
2024-01-13,L2,EVENING,SKU030,SUP_C,8278,163,8.0,7.68,19,3.0
2024-01-13,L2,EVENING,SKU027,SUP_C,5801,105,8.0,7.07,56,4.2
2024-01-13,L2,EVENING,SKU008,SUP_D,5790,111,8.0,7.55,27,4.0
2024-01-13,L2,NIGHT,SKU012,SUP_B,3535,212,8.0,7.62,23,6.8
2024-01-13,L2,NIGHT,SKU003,SUP_A,6230,192,8.0,7.43,34,3.7
2024-01-13,L2,NIGHT,SKU018,SUP_A,8095,249,8.0,7.15,51,3.0
2024-01-13,L2,NIGHT,SKU007,SUP_A,8469,260,8.0,7.48,31,2.8
2024-01-13,L3,MORNING,SKU005,SUP_A,3271,66,8.0,7.65,21,7.2
2024-01-13,L3,MORNING,SKU015,SUP_B,3256,65,8.0,7.43,34,7.0
2024-01-13,L3,MORNING,SKU001,SUP_C,8962,178,8.0,7.3,42,2.7
2024-01-13,L3,MORNING,SKU020,SUP_D,4509,89,8.0,7.23,46,5.0
2024-01-13,L3,EVENING,SKU013,SUP_B,4005,77,8.0,7.6,24,6.2
2024-01-13,L3,EVENING,SKU008,SUP_C,5982,120,8.0,7.37,38,4.0
2024-01-13,L3,EVENING,SKU005,SUP_A,3305,61,8.0,7.63,22,7.2
2024-01-13,L3,EVENING,SKU020,SUP_D,5146,105,8.0,7.92,5,5.0
2024-01-13,L3,NIGHT,SKU008,SUP_C,5799,165,8.0,7.68,19,4.0
2024-01-13,L3,NIGHT,SKU025,SUP_D,4674,138,8.0,7.5,30,5.0
2024-01-13,L3,NIGHT,SKU005,SUP_A,3681,99,8.0,8.0,0,7.2
2024-01-13,L3,NIGHT,SKU026,SUP_D,5408,164,8.0,7.42,35,4.6
2024-01-14,L1,MORNING,SKU026,SUP_B,5328,108,8.0,7.37,38,4.6
2024-01-14,L1,MORNING,SKU027,SUP_A,6047,124,8.0,7.95,3,4.2
2024-01-14,L1,MORNING,SKU011,SUP_C,4529,92,8.0,7.3,42,5.6
2024-01-14,L1,MORNING,SKU028,SUP_A,4233,91,8.0,7.75,15,6.0
2024-01-14,L1,EVENING,SKU015,SUP_D,3424,75,8.0,7.5,30,7.0
2024-01-14,L1,EVENING,SKU009,SUP_D,6193,134,8.0,7.53,28,4.1
2024-01-14,L1,EVENING,SKU029,SUP_C,5734,110,8.0,7.5,30,4.5
2024-01-14,L1,EVENING,SKU028,SUP_B,3974,84,8.0,7.35,39,6.0
2024-01-14,L1,NIGHT,SKU029,SUP_B,5145,149,8.0,7.55,27,4.5
2024-01-14,L1,NIGHT,SKU011,SUP_B,4068,113,8.0,7.63,22,5.6
2024-01-14,L1,NIGHT,SKU015,SUP_B,3356,91,8.0,7.43,34,7.0
2024-01-14,L1,NIGHT,SKU028,SUP_B,4106,119,8.0,7.73,16,6.0
2024-01-14,L2,MORNING,SKU027,SUP_C,5740,122,8.0,7.55,27,4.2
2024-01-14,L2,MORNING,SKU020,SUP_D,5113,101,8.0,7.75,15,5.0
2024-01-14,L2,MORNING,SKU008,SUP_D,5477,107,8.0,6.98,61,4.0
2024-01-14,L2,MORNING,SKU030,SUP_B,7868,388,8.0,7.13,52,3.0
2024-01-14,L2,EVENING,SKU020,SUP_D,4884,92,8.0,7.27,44,5.0
2024-01-14,L2,EVENING,SKU003,SUP_D,6857,138,8.0,7.7,18,3.7
2024-01-14,L2,EVENING,SKU030,SUP_B,8919,442,8.0,7.78,13,3.0
2024-01-14,L2,EVENING,SKU027,SUP_A,6255,123,8.0,7.67,20,4.2
2024-01-14,L2,NIGHT,SKU007,SUP_A,8256,249,8.0,7.3,42,2.8
2024-01-14,L2,NIGHT,SKU030,SUP_D,7272,224,8.0,7.28,43,3.0
2024-01-14,L2,NIGHT,SKU008,SUP_A,6332,190,8.0,7.63,22,4.0
2024-01-14,L2,NIGHT,SKU003,SUP_C,6569,190,8.0,7.95,3,3.7
2024-01-14,L3,MORNING,SKU008,SUP_C,6195,124,8.0,7.32,41,4.0
2024-01-14,L3,MORNING,SKU026,SUP_A,5702,108,8.0,7.52,29,4.6
2024-01-14,L3,MORNING,SKU015,SUP_B,3710,73,8.0,7.42,35,7.0
2024-01-14,L3,MORNING,SKU001,SUP_A,9809,195,8.0,7.52,29,2.7
2024-01-14,L3,EVENING,SKU015,SUP_A,3591,72,8.0,7.62,23,7.0
2024-01-14,L3,EVENING,SKU005,SUP_C,3186,70,8.0,7.38,37,7.2
2024-01-14,L3,EVENING,SKU026,SUP_C,5835,114,8.0,7.93,4,4.6
2024-01-14,L3,EVENING,SKU013,SUP_D,4058,74,8.0,7.77,14,6.2
2024-01-14,L3,NIGHT,SKU013,SUP_B,4021,115,8.0,7.68,19,6.2
2024-01-14,L3,NIGHT,SKU008,SUP_B,6524,191,8.0,7.63,22,4.0
2024-01-14,L3,NIGHT,SKU005,SUP_A,3118,98,8.0,7.47,32,7.2
2024-01-14,L3,NIGHT,SKU025,SUP_A,4476,133,8.0,7.37,38,5.0
2024-01-15,L1,MORNING,SKU028,SUP_B,4211,78,8.0,7.92,5,6.0
2024-01-15,L1,MORNING,SKU026,SUP_C,5185,108,8.0,7.47,32,4.6
2024-01-15,L1,MORNING,SKU015,SUP_C,3887,82,8.0,7.73,16,7.0
2024-01-15,L1,MORNING,SKU009,SUP_C,6460,137,8.0,7.7,18,4.1
2024-01-15,L1,EVENING,SKU027,SUP_C,5988,117,8.0,7.48,31,4.2
2024-01-15,L1,EVENING,SKU029,SUP_C,4838,99,8.0,7.07,56,4.5
2024-01-15,L1,EVENING,SKU003,SUP_A,6692,136,8.0,7.8,12,3.7
2024-01-15,L1,EVENING,SKU009,SUP_C,5563,111,8.0,7.38,37,4.1
2024-01-15,L1,NIGHT,SKU028,SUP_C,4305,134,8.0,7.62,23,6.0
2024-01-15,L1,NIGHT,SKU027,SUP_B,5579,170,8.0,7.45,33,4.2
2024-01-15,L1,NIGHT,SKU015,SUP_A,3467,108,8.0,7.72,17,7.0
2024-01-15,L1,NIGHT,SKU011,SUP_A,4707,149,8.0,7.78,13,5.6
2024-01-15,L2,MORNING,SKU027,SUP_B,5845,289,8.0,7.7,18,4.2
2024-01-15,L2,MORNING,SKU030,SUP_B,7845,396,8.0,7.58,25,3.0
2024-01-15,L2,MORNING,SKU007,SUP_D,8134,157,8.0,7.42,35,2.8
2024-01-15,L2,MORNING,SKU018,SUP_C,8895,169,8.0,7.58,25,3.0
2024-01-15,L2,EVENING,SKU030,SUP_D,8405,169,8.0,7.78,13,3.0
2024-01-15,L2,EVENING,SKU008,SUP_D,6180,126,8.0,7.35,39,4.0
2024-01-15,L2,EVENING,SKU003,SUP_A,6824,133,8.0,7.45,33,3.7
2024-01-15,L2,EVENING,SKU007,SUP_A,8316,173,8.0,7.43,34,2.8
2024-01-15,L2,NIGHT,SKU018,SUP_A,8277,240,8.0,7.6,24,3.0
2024-01-15,L2,NIGHT,SKU007,SUP_C,8327,243,8.0,7.47,32,2.8
2024-01-15,L2,NIGHT,SKU008,SUP_C,6294,179,8.0,7.48,31,4.0
2024-01-15,L2,NIGHT,SKU030,SUP_A,7904,225,8.0,7.73,16,3.0
2024-01-15,L3,MORNING,SKU015,SUP_C,3456,74,8.0,7.53,28,7.0
2024-01-15,L3,MORNING,SKU013,SUP_C,3838,77,8.0,7.6,24,6.2
2024-01-15,L3,MORNING,SKU001,SUP_B,9376,189,8.0,7.67,20,2.7
2024-01-15,L3,MORNING,SKU026,SUP_D,5258,101,8.0,7.62,23,4.6
2024-01-15,L3,EVENING,SKU025,SUP_B,5026,97,8.0,7.58,25,5.0
2024-01-15,L3,EVENING,SKU020,SUP_B,4949,96,8.0,7.87,8,5.0
2024-01-15,L3,EVENING,SKU026,SUP_B,5761,109,8.0,7.58,25,4.6
2024-01-15,L3,EVENING,SKU013,SUP_C,4094,81,8.0,7.48,31,6.2
2024-01-15,L3,NIGHT,SKU008,SUP_A,5542,162,8.0,7.23,46,4.0
2024-01-15,L3,NIGHT,SKU020,SUP_C,4888,143,8.0,7.55,27,5.0
2024-01-15,L3,NIGHT,SKU015,SUP_B,3399,95,8.0,7.42,35,7.0
2024-01-15,L3,NIGHT,SKU005,SUP_D,3240,103,8.0,7.65,21,7.2
2024-01-16,L1,MORNING,SKU028,SUP_C,4106,78,8.0,7.95,3,6.0
2024-01-16,L1,MORNING,SKU027,SUP_C,5358,105,8.0,7.27,44,4.2
2024-01-16,L1,MORNING,SKU009,SUP_C,6346,129,8.0,7.62,23,4.1
2024-01-16,L1,MORNING,SKU026,SUP_A,5674,117,8.0,7.45,33,4.6
2024-01-16,L1,EVENING,SKU011,SUP_A,4466,90,8.0,7.8,12,5.6
2024-01-16,L1,EVENING,SKU027,SUP_B,5728,116,8.0,7.2,48,4.2
2024-01-16,L1,EVENING,SKU026,SUP_A,5343,113,8.0,7.73,16,4.6
2024-01-16,L1,EVENING,SKU015,SUP_A,3699,79,8.0,7.73,16,7.0
2024-01-16,L1,NIGHT,SKU029,SUP_C,5315,152,8.0,7.57,26,4.5
2024-01-16,L1,NIGHT,SKU028,SUP_D,4201,137,8.0,7.75,15,6.0
2024-01-16,L1,NIGHT,SKU011,SUP_C,4076,123,8.0,7.62,23,5.6
2024-01-16,L1,NIGHT,SKU027,SUP_C,5950,179,8.0,7.85,9,4.2
2024-01-16,L2,MORNING,SKU008,SUP_B,5652,276,8.0,6.92,65,4.0
2024-01-16,L2,MORNING,SKU027,SUP_D,5209,107,8.0,7.13,52,4.2
2024-01-16,L2,MORNING,SKU018,SUP_C,7061,146,8.0,6.58,85,3.0
2024-01-16,L2,MORNING,SKU020,SUP_C,4763,93,8.0,7.65,21,5.0
2024-01-16,L2,EVENING,SKU012,SUP_D,3960,76,8.0,7.72,17,6.8
2024-01-16,L2,EVENING,SKU008,SUP_A,5869,116,8.0,7.62,23,4.0
2024-01-16,L2,EVENING,SKU007,SUP_C,9189,183,8.0,7.33,40,2.8
2024-01-16,L2,EVENING,SKU020,SUP_A,5032,103,8.0,7.48,31,5.0
2024-01-16,L2,NIGHT,SKU018,SUP_C,7398,222,8.0,7.33,40,3.0
2024-01-16,L2,NIGHT,SKU008,SUP_B,5956,364,8.0,7.67,20,4.0
2024-01-16,L2,NIGHT,SKU020,SUP_A,4744,140,8.0,7.4,36,5.0
2024-01-16,L2,NIGHT,SKU007,SUP_A,9418,280,8.0,7.82,11,2.8
2024-01-16,L3,MORNING,SKU020,SUP_B,5169,104,8.0,7.55,27,5.0
2024-01-16,L3,MORNING,SKU005,SUP_A,3673,77,8.0,7.5,30,7.2
2024-01-16,L3,MORNING,SKU013,SUP_C,4144,89,8.0,7.55,27,6.2
2024-01-16,L3,MORNING,SKU001,SUP_B,8802,169,8.0,7.77,14,2.7
2024-01-16,L3,EVENING,SKU013,SUP_B,4331,80,8.0,7.7,18,6.2
2024-01-16,L3,EVENING,SKU008,SUP_C,6071,127,8.0,7.77,14,4.0
2024-01-16,L3,EVENING,SKU001,SUP_A,8873,186,8.0,7.72,17,2.7
2024-01-16,L3,EVENING,SKU015,SUP_C,3932,88,8.0,7.82,11,7.0
2024-01-16,L3,NIGHT,SKU025,SUP_A,4642,139,8.0,7.43,34,5.0
2024-01-16,L3,NIGHT,SKU015,SUP_B,3261,93,8.0,7.43,34,7.0
2024-01-16,L3,NIGHT,SKU020,SUP_C,4514,139,8.0,7.55,27,5.0
2024-01-16,L3,NIGHT,SKU026,SUP_A,5054,150,8.0,7.53,28,4.6
2024-01-17,L1,MORNING,SKU009,SUP_A,5639,115,8.0,7.45,33,4.1
2024-01-17,L1,MORNING,SKU026,SUP_D,5768,117,8.0,7.6,24,4.6
2024-01-17,L1,MORNING,SKU027,SUP_A,5773,112,8.0,7.45,33,4.2
2024-01-17,L1,MORNING,SKU015,SUP_B,3415,73,8.0,7.7,18,7.0
2024-01-17,L1,EVENING,SKU009,SUP_A,5221,102,8.0,6.98,61,4.1
2024-01-17,L1,EVENING,SKU015,SUP_C,3693,82,8.0,7.52,29,7.0
2024-01-17,L1,EVENING,SKU028,SUP_C,4326,88,8.0,7.55,27,6.0
2024-01-17,L1,EVENING,SKU026,SUP_B,5440,122,8.0,7.62,23,4.6
2024-01-17,L1,NIGHT,SKU027,SUP_B,5497,161,8.0,7.48,31,4.2
2024-01-17,L1,NIGHT,SKU028,SUP_D,4028,116,8.0,7.52,29,6.0
2024-01-17,L1,NIGHT,SKU003,SUP_B,6800,208,8.0,7.83,10,3.7
2024-01-17,L1,NIGHT,SKU011,SUP_D,4296,133,8.0,7.58,25,5.6
2024-01-17,L2,MORNING,SKU012,SUP_B,3667,186,8.0,7.78,13,6.8
2024-01-17,L2,MORNING,SKU030,SUP_B,8112,398,8.0,7.87,8,3.0
2024-01-17,L2,MORNING,SKU018,SUP_D,8979,179,8.0,7.88,7,3.0
2024-01-17,L2,MORNING,SKU008,SUP_C,6202,121,8.0,7.38,37,4.0
2024-01-17,L2,EVENING,SKU018,SUP_A,7689,158,8.0,7.5,30,3.0
2024-01-17,L2,EVENING,SKU008,SUP_B,6456,317,8.0,7.7,18,4.0
2024-01-17,L2,EVENING,SKU027,SUP_B,5971,309,8.0,7.38,37,4.2
2024-01-17,L2,EVENING,SKU020,SUP_B,4510,226,8.0,6.85,69,5.0
2024-01-17,L2,NIGHT,SKU003,SUP_B,5980,353,8.0,7.47,32,3.7
2024-01-17,L2,NIGHT,SKU018,SUP_A,7543,230,8.0,6.98,61,3.0
2024-01-17,L2,NIGHT,SKU027,SUP_B,5568,335,8.0,7.82,11,4.2
2024-01-17,L2,NIGHT,SKU030,SUP_C,8317,253,8.0,7.5,30,3.0
2024-01-17,L3,MORNING,SKU001,SUP_A,8738,171,8.0,7.4,36,2.7
2024-01-17,L3,MORNING,SKU015,SUP_B,3347,67,8.0,7.27,44,7.0
2024-01-17,L3,MORNING,SKU008,SUP_B,6456,126,8.0,7.82,11,4.0
2024-01-17,L3,MORNING,SKU026,SUP_B,5078,99,8.0,7.52,29,4.6
2024-01-17,L3,EVENING,SKU013,SUP_A,3786,70,8.0,7.63,22,6.2
2024-01-17,L3,EVENING,SKU001,SUP_B,9021,178,8.0,7.4,36,2.7
2024-01-17,L3,EVENING,SKU025,SUP_C,4897,104,8.0,7.25,45,5.0
2024-01-17,L3,EVENING,SKU005,SUP_B,3580,76,8.0,7.73,16,7.2
2024-01-17,L3,NIGHT,SKU001,SUP_A,9588,290,8.0,7.68,19,2.7
2024-01-17,L3,NIGHT,SKU020,SUP_B,4784,144,8.0,7.5,30,5.0
2024-01-17,L3,NIGHT,SKU005,SUP_D,3288,103,8.0,7.48,31,7.2
2024-01-17,L3,NIGHT,SKU013,SUP_B,3801,117,8.0,6.97,62,6.2
