event_id,machine_id,line_id,start_time,end_time,duration_min,cause_code,severity,shift_id,operator_name
225,M05,L1,2024-06-09T15:42:00,2024-06-09T15:47:00,5,MATERIAL_JAM,HIGH,EVENING,Jordan
226,M05,L1,2024-09-30T06:43:00,2024-09-30T06:49:00,6,MATERIAL_JAM,LOW,MORNING,Riley
227,M05,L1,2024-03-02T22:17:00,2024-03-02T22:41:00,24,MECH_FAILURE,MEDIUM,NIGHT,Jordan
228,M05,L1,2024-02-26T16:47:00,2024-02-26T16:58:00,11,SENSOR_FAULT,MEDIUM,EVENING,Morgan
229,M05,L1,2024-02-07T17:09:00,2024-02-07T17:23:00,14,SENSOR_FAULT,LOW,EVENING,Riley
230,M05,L1,2024-02-28T23:15:00,2024-02-28T23:54:00,39,SENSOR_FAULT,MEDIUM,NIGHT,Taylor
231,M05,L1,2024-07-03T17:12:00,2024-07-03T17:42:00,30,SENSOR_FAULT,MEDIUM,EVENING,Riley
232,M05,L1,2024-03-30T15:33:00,2024-03-30T17:45:00,132,MATERIAL_JAM,LOW,EVENING,Riley
233,M05,L1,2024-12-04T16:24:00,2024-12-04T17:42:00,78,MATERIAL_JAM,HIGH,EVENING,Taylor
234,M05,L1,2024-09-19T00:27:00,2024-09-19T01:10:00,43,MECH_FAILURE,LOW,NIGHT,Alex
235,M05,L1,2024-05-04T23:23:00,2024-05-04T23:57:00,34,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Morgan
236,M05,L1,2024-08-22T07:11:00,2024-08-22T08:26:00,75,MATERIAL_JAM,LOW,MORNING,Jordan
237,M05,L1,2024-10-15T00:23:00,2024-10-15T00:56:00,33,SENSOR_FAULT,MEDIUM,NIGHT,Taylor
238,M05,L1,2024-05-12T08:18:00,2024-05-12T08:37:00,19,MATERIAL_JAM,HIGH,MORNING,Morgan
239,M05,L1,2024-11-29T06:09:00,2024-11-29T06:35:00,26,CHANGEOVER_ISSUE,LOW,MORNING,Jordan
240,M05,L1,2024-09-08T23:35:00,2024-09-09T00:05:00,30,MECH_FAILURE,LOW,NIGHT,Riley
241,M05,L1,2024-07-13T17:54:00,2024-07-13T18:39:00,45,MATERIAL_JAM,MEDIUM,EVENING,Sam
242,M05,L1,2024-08-21T06:29:00,2024-08-21T07:34:00,65,MECH_FAILURE,LOW,MORNING,Alex
243,M05,L1,2024-01-08T22:25:00,2024-01-08T22:47:00,22,MATERIAL_JAM,LOW,NIGHT,Riley
244,M05,L1,2024-02-22T16:15:00,2024-02-22T17:26:00,71,MATERIAL_JAM,LOW,EVENING,Alex
245,M05,L1,2024-03-04T22:22:00,2024-03-04T23:33:00,71,SENSOR_FAULT,MEDIUM,NIGHT,Morgan
246,M05,L1,2024-12-19T14:34:00,2024-12-19T15:37:00,63,MECH_FAILURE,HIGH,EVENING,Jordan
247,M05,L1,2024-12-02T23:14:00,2024-12-03T00:09:00,55,MECH_FAILURE,HIGH,NIGHT,Jordan
248,M05,L1,2024-06-04T15:00:00,2024-06-04T15:50:00,50,SENSOR_FAULT,HIGH,EVENING,Jordan
249,M05,L1,2024-11-16T17:52:00,2024-11-16T18:08:00,16,CHANGEOVER_ISSUE,MEDIUM,EVENING,Jordan
250,M05,L1,2024-10-16T16:40:00,2024-10-16T17:06:00,26,MECH_FAILURE,MEDIUM,EVENING,Sam
251,M05,L1,2024-08-04T00:31:00,2024-08-04T00:59:00,28,MECH_FAILURE,HIGH,NIGHT,Jordan
252,M05,L1,2024-03-26T08:44:00,2024-03-26T08:55:00,11,MECH_FAILURE,LOW,MORNING,Taylor
253,M05,L1,2024-12-06T09:08:00,2024-12-06T10:38:00,90,CHANGEOVER_ISSUE,MEDIUM,MORNING,Taylor
254,M05,L1,2024-04-22T14:34:00,2024-04-22T15:25:00,51,MECH_FAILURE,LOW,EVENING,Riley
255,M05,L1,2024-03-17T22:17:00,2024-03-17T22:39:00,22,MECH_FAILURE,LOW,NIGHT,Morgan
256,M05,L1,2024-12-17T00:01:00,2024-12-17T00:06:00,5,MATERIAL_JAM,LOW,NIGHT,Sam
257,M05,L1,2024-03-08T09:11:00,2024-03-08T09:40:00,29,MATERIAL_JAM,LOW,MORNING,Riley
258,M05,L1,2024-07-23T07:26:00,2024-07-23T08:03:00,37,MATERIAL_JAM,HIGH,MORNING,Taylor
259,M05,L1,2024-06-08T08:41:00,2024-06-08T09:14:00,33,MECH_FAILURE,LOW,MORNING,Alex
260,M05,L1,2024-02-08T06:04:00,2024-02-08T06:52:00,48,MECH_FAILURE,LOW,MORNING,Jordan
261,M05,L1,2024-07-08T14:52:00,2024-07-08T15:52:00,60,MATERIAL_JAM,HIGH,EVENING,Taylor
262,M05,L1,2024-07-12T22:11:00,2024-07-12T22:38:00,27,MATERIAL_JAM,LOW,NIGHT,Riley
263,M05,L1,2024-12-23T00:35:00,2024-12-23T01:49:00,74,MECH_FAILURE,MEDIUM,NIGHT,Taylor
264,M05,L1,2024-10-30T06:40:00,2024-10-30T07:45:00,65,MATERIAL_JAM,LOW,MORNING,Taylor
265,M05,L1,2024-02-17T07:59:00,2024-02-17T08:33:00,34,MECH_FAILURE,LOW,MORNING,Morgan
266,M05,L1,2024-12-27T23:22:00,2024-12-27T23:48:00,26,SENSOR_FAULT,LOW,NIGHT,Alex
267,M05,L1,2024-12-30T22:12:00,2024-12-30T22:28:00,16,MATERIAL_JAM,LOW,NIGHT,Morgan
268,M05,L1,2024-03-28T16:12:00,2024-03-28T16:24:00,12,MATERIAL_JAM,LOW,EVENING,Sam
269,M05,L1,2024-09-12T22:16:00,2024-09-12T22:21:00,5,MECH_FAILURE,LOW,NIGHT,Jordan
270,M05,L1,2024-12-20T08:20:00,2024-12-20T09:09:00,49,MATERIAL_JAM,MEDIUM,MORNING,Morgan
271,M05,L1,2024-12-07T17:23:00,2024-12-07T17:28:00,5,CHANGEOVER_ISSUE,LOW,EVENING,Jordan
272,M05,L1,2024-03-03T22:59:00,2024-03-03T23:04:00,5,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Jordan
273,M05,L1,2024-09-16T14:36:00,2024-09-16T15:04:00,28,CHANGEOVER_ISSUE,MEDIUM,EVENING,Riley
274,M05,L1,2024-07-29T09:12:00,2024-07-29T09:41:00,29,MECH_FAILURE,MEDIUM,MORNING,Sam
275,M05,L1,2024-09-27T09:12:00,2024-09-27T09:39:00,27,MATERIAL_JAM,MEDIUM,MORNING,Jordan
276,M05,L1,2024-03-25T15:10:00,2024-03-25T16:57:00,107,SENSOR_FAULT,LOW,EVENING,Sam
277,M05,L1,2024-10-25T14:35:00,2024-10-25T14:48:00,13,SENSOR_FAULT,LOW,EVENING,Sam
278,M05,L1,2024-11-22T15:27:00,2024-11-22T15:32:00,5,MECH_FAILURE,HIGH,EVENING,Alex
279,M05,L1,2024-10-09T17:38:00,2024-10-09T18:15:00,37,MATERIAL_JAM,LOW,EVENING,Sam
280,M05,L1,2024-05-06T23:20:00,2024-05-06T23:38:00,18,SENSOR_FAULT,MEDIUM,NIGHT,Sam
281,M05,L1,2024-11-07T00:23:00,2024-11-07T00:29:00,6,SENSOR_FAULT,LOW,NIGHT,Jordan
282,M05,L1,2024-03-06T17:07:00,2024-03-06T17:40:00,33,MECH_FAILURE,MEDIUM,EVENING,Morgan
283,M05,L1,2024-10-10T14:17:00,2024-10-10T14:35:00,18,MECH_FAILURE,LOW,EVENING,Jordan
284,M05,L1,2024-10-15T08:46:00,2024-10-15T09:27:00,41,MECH_FAILURE,MEDIUM,MORNING,Morgan
285,M06,L1,2024-11-22T01:48:00,2024-11-22T01:53:00,5,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Sam
286,M06,L1,2024-09-28T08:21:00,2024-09-28T09:12:00,51,MECH_FAILURE,MEDIUM,MORNING,Taylor
287,M06,L1,2024-11-22T23:23:00,2024-11-22T23:37:00,14,MATERIAL_JAM,MEDIUM,NIGHT,Taylor
288,M06,L1,2024-05-28T23:00:00,2024-05-28T23:44:00,44,MECH_FAILURE,HIGH,NIGHT,Morgan
289,M06,L1,2024-11-19T07:10:00,2024-11-19T07:41:00,31,MECH_FAILURE,MEDIUM,MORNING,Morgan
290,M06,L1,2024-03-27T08:02:00,2024-03-27T08:18:00,16,MATERIAL_JAM,LOW,MORNING,Taylor
291,M06,L1,2024-06-22T23:03:00,2024-06-22T23:24:00,21,MECH_FAILURE,LOW,NIGHT,Taylor
292,M06,L1,2024-04-11T17:07:00,2024-04-11T17:12:00,5,MECH_FAILURE,HIGH,EVENING,Morgan
293,M06,L1,2024-04-16T07:27:00,2024-04-16T08:54:00,87,MECH_FAILURE,MEDIUM,MORNING,Morgan
294,M06,L1,2024-10-14T07:36:00,2024-10-14T07:41:00,5,SENSOR_FAULT,HIGH,MORNING,Jordan
295,M06,L1,2024-10-05T16:12:00,2024-10-05T16:56:00,44,MATERIAL_JAM,MEDIUM,EVENING,Sam
296,M06,L1,2024-10-21T00:37:00,2024-10-21T00:43:00,6,MECH_FAILURE,HIGH,NIGHT,Sam
297,M06,L1,2024-06-10T14:45:00,2024-06-10T14:50:00,5,SENSOR_FAULT,MEDIUM,EVENING,Taylor
298,M06,L1,2024-11-16T00:08:00,2024-11-16T01:06:00,58,MECH_FAILURE,LOW,NIGHT,Morgan
299,M06,L1,2024-07-13T09:38:00,2024-07-13T10:07:00,29,SENSOR_FAULT,MEDIUM,MORNING,Sam
300,M06,L1,2024-06-02T23:52:00,2024-06-03T00:42:00,50,MATERIAL_JAM,LOW,NIGHT,Jordan
301,M06,L1,2024-04-05T07:57:00,2024-04-05T08:35:00,38,MECH_FAILURE,LOW,MORNING,Alex
302,M06,L1,2024-01-28T23:28:00,2024-01-29T00:21:00,53,MECH_FAILURE,MEDIUM,NIGHT,Sam
303,M06,L1,2024-12-08T22:09:00,2024-12-08T22:37:00,28,CHANGEOVER_ISSUE,LOW,NIGHT,Jordan
304,M06,L1,2024-03-13T15:11:00,2024-03-13T15:52:00,41,MECH_FAILURE,LOW,EVENING,Morgan
305,M06,L1,2024-01-18T23:51:00,2024-01-19T00:54:00,63,SENSOR_FAULT,MEDIUM,NIGHT,Sam
306,M06,L1,2024-09-01T23:14:00,2024-09-02T00:07:00,53,MATERIAL_JAM,MEDIUM,NIGHT,Riley
307,M06,L1,2024-11-01T16:56:00,2024-11-01T17:15:00,19,MECH_FAILURE,HIGH,EVENING,Alex
308,M06,L1,2024-02-10T14:38:00,2024-02-10T15:42:00,64,MECH_FAILURE,MEDIUM,EVENING,Sam
309,M06,L1,2024-11-26T14:46:00,2024-11-26T15:35:00,49,MATERIAL_JAM,LOW,EVENING,Sam
310,M06,L1,2024-11-13T09:50:00,2024-11-13T10:22:00,32,CHANGEOVER_ISSUE,MEDIUM,MORNING,Jordan
311,M06,L1,2024-09-25T08:36:00,2024-09-25T10:03:00,87,MECH_FAILURE,MEDIUM,MORNING,Sam
312,M06,L1,2024-02-01T07:53:00,2024-02-01T09:03:00,70,MATERIAL_JAM,MEDIUM,MORNING,Taylor
313,M06,L1,2024-01-07T14:58:00,2024-01-07T15:56:00,58,MECH_FAILURE,LOW,EVENING,Jordan
314,M06,L1,2024-07-14T17:13:00,2024-07-14T18:03:00,50,CHANGEOVER_ISSUE,LOW,EVENING,Morgan
315,M06,L1,2024-07-10T22:04:00,2024-07-10T22:50:00,46,MECH_FAILURE,LOW,NIGHT,Riley
316,M06,L1,2024-03-04T22:47:00,2024-03-04T22:52:00,5,MECH_FAILURE,HIGH,NIGHT,Jordan
317,M06,L1,2024-12-10T16:16:00,2024-12-10T17:31:00,75,MECH_FAILURE,LOW,EVENING,Jordan
318,M06,L1,2024-07-12T07:54:00,2024-07-12T08:08:00,14,MECH_FAILURE,LOW,MORNING,Morgan
319,M06,L1,2024-02-26T07:01:00,2024-02-26T07:28:00,27,MECH_FAILURE,LOW,MORNING,Alex
320,M06,L1,2024-06-29T01:00:00,2024-06-29T01:27:00,27,SENSOR_FAULT,LOW,NIGHT,Jordan
321,M06,L1,2024-07-22T23:24:00,2024-07-22T23:49:00,25,MATERIAL_JAM,LOW,NIGHT,Taylor
322,M06,L1,2024-04-08T00:01:00,2024-04-08T01:12:00,71,MECH_FAILURE,LOW,NIGHT,Morgan
323,M06,L1,2024-01-21T06:37:00,2024-01-21T06:59:00,22,MECH_FAILURE,LOW,MORNING,Jordan
324,M06,L1,2024-02-12T07:11:00,2024-02-12T07:16:00,5,MATERIAL_JAM,HIGH,MORNING,Sam
325,M06,L1,2024-10-29T22:18:00,2024-10-29T23:00:00,42,MATERIAL_JAM,LOW,NIGHT,Sam
326,M06,L1,2024-05-26T07:16:00,2024-05-26T08:05:00,49,MATERIAL_JAM,LOW,MORNING,Jordan
327,M06,L1,2024-04-26T00:45:00,2024-04-26T01:18:00,33,MECH_FAILURE,MEDIUM,NIGHT,Riley
328,M06,L1,2024-11-12T08:22:00,2024-11-12T10:02:00,100,MECH_FAILURE,LOW,MORNING,Sam
329,M06,L1,2024-10-21T14:25:00,2024-10-21T15:29:00,64,MECH_FAILURE,HIGH,EVENING,Jordan
330,M06,L1,2024-07-01T17:47:00,2024-07-01T17:52:00,5,MECH_FAILURE,MEDIUM,EVENING,Alex
331,M06,L1,2024-08-12T09:40:00,2024-08-12T10:53:00,73,MECH_FAILURE,LOW,MORNING,Riley
332,M06,L1,2024-08-02T01:50:00,2024-08-02T02:01:00,11,MECH_FAILURE,LOW,NIGHT,Alex
333,M06,L1,2024-01-13T14:11:00,2024-01-13T14:52:00,41,MECH_FAILURE,MEDIUM,EVENING,Taylor
334,M06,L1,2024-03-09T17:03:00,2024-03-09T17:59:00,56,SENSOR_FAULT,LOW,EVENING,Sam
335,M06,L1,2024-03-19T17:19:00,2024-03-19T17:25:00,6,MATERIAL_JAM,MEDIUM,EVENING,Taylor
336,M06,L1,2024-10-08T17:24:00,2024-10-08T18:06:00,42,MATERIAL_JAM,LOW,EVENING,Sam
337,M06,L1,2024-02-25T14:38:00,2024-02-25T15:43:00,65,MATERIAL_JAM,LOW,EVENING,Riley
338,M06,L1,2024-02-15T00:13:00,2024-02-15T00:53:00,40,CHANGEOVER_ISSUE,LOW,NIGHT,Taylor
339,M06,L1,2024-01-31T07:10:00,2024-01-31T07:41:00,31,MECH_FAILURE,HIGH,MORNING,Alex
340,M06,L1,2024-12-03T16:19:00,2024-12-03T16:34:00,15,MECH_FAILURE,LOW,EVENING,Jordan
341,M06,L1,2024-10-10T01:59:00,2024-10-10T02:51:00,52,MATERIAL_JAM,LOW,NIGHT,Morgan
342,M06,L1,2024-01-01T08:11:00,2024-01-01T08:16:00,5,MECH_FAILURE,LOW,MORNING,Jordan
343,M07,L1,2024-03-26T16:48:00,2024-03-26T17:24:00,36,MATERIAL_JAM,HIGH,EVENING,Alex
344,M07,L1,2024-10-04T16:24:00,2024-10-04T17:25:00,61,MECH_FAILURE,LOW,EVENING,Morgan
345,M07,L1,2024-11-08T23:34:00,2024-11-09T00:49:00,75,MECH_FAILURE,MEDIUM,NIGHT,Riley
346,M07,L1,2024-02-27T01:54:00,2024-02-27T02:53:00,59,MATERIAL_JAM,LOW,NIGHT,Jordan
347,M07,L1,2024-07-16T00:57:00,2024-07-16T02:03:00,66,CHANGEOVER_ISSUE,LOW,NIGHT,Morgan
348,M07,L1,2024-11-24T00:41:00,2024-11-24T01:34:00,53,MECH_FAILURE,MEDIUM,NIGHT,Sam
349,M07,L1,2024-08-23T16:23:00,2024-08-23T17:26:00,63,MATERIAL_JAM,LOW,EVENING,Sam
350,M07,L1,2024-07-22T00:57:00,2024-07-22T01:57:00,60,MATERIAL_JAM,MEDIUM,NIGHT,Alex
351,M07,L1,2024-05-18T17:13:00,2024-05-18T17:41:00,28,SENSOR_FAULT,MEDIUM,EVENING,Sam
352,M07,L1,2024-01-29T08:51:00,2024-01-29T09:55:00,64,MATERIAL_JAM,HIGH,MORNING,Alex
353,M07,L1,2024-11-12T15:24:00,2024-11-12T16:35:00,71,MATERIAL_JAM,HIGH,EVENING,Morgan
354,M07,L1,2024-02-03T17:49:00,2024-02-03T18:53:00,64,MECH_FAILURE,MEDIUM,EVENING,Jordan
355,M07,L1,2024-09-12T14:27:00,2024-09-12T14:48:00,21,MECH_FAILURE,MEDIUM,EVENING,Alex
356,M07,L1,2024-03-31T06:17:00,2024-03-31T06:56:00,39,MECH_FAILURE,MEDIUM,MORNING,Morgan
357,M07,L1,2024-04-11T00:35:00,2024-04-11T00:59:00,24,SENSOR_FAULT,LOW,NIGHT,Riley
358,M07,L1,2024-06-01T14:49:00,2024-06-01T15:34:00,45,CHANGEOVER_ISSUE,LOW,EVENING,Alex
359,M07,L1,2024-01-19T14:13:00,2024-01-19T15:29:00,76,CHANGEOVER_ISSUE,HIGH,EVENING,Alex
360,M07,L1,2024-05-09T15:11:00,2024-05-09T16:16:00,65,MATERIAL_JAM,LOW,EVENING,Morgan
361,M07,L1,2024-02-06T22:22:00,2024-02-06T23:05:00,43,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
362,M07,L1,2024-02-17T17:21:00,2024-02-17T18:30:00,69,MECH_FAILURE,MEDIUM,EVENING,Taylor
363,M07,L1,2024-10-01T09:28:00,2024-10-01T09:39:00,11,MECH_FAILURE,LOW,MORNING,Morgan
364,M07,L1,2024-12-30T01:43:00,2024-12-30T01:48:00,5,MATERIAL_JAM,MEDIUM,NIGHT,Sam
365,M07,L1,2024-08-15T14:56:00,2024-08-15T15:48:00,52,MECH_FAILURE,MEDIUM,EVENING,Sam
366,M07,L1,2024-05-08T06:56:00,2024-05-08T07:16:00,20,CHANGEOVER_ISSUE,MEDIUM,MORNING,Taylor
367,M07,L1,2024-12-10T15:29:00,2024-12-10T16:07:00,38,MECH_FAILURE,LOW,EVENING,Jordan
368,M07,L1,2024-06-06T17:59:00,2024-06-06T18:41:00,42,MATERIAL_JAM,MEDIUM,EVENING,Morgan
369,M07,L1,2024-02-28T07:11:00,2024-02-28T08:10:00,59,CHANGEOVER_ISSUE,HIGH,MORNING,Riley
370,M07,L1,2024-04-17T07:10:00,2024-04-17T07:15:00,5,MECH_FAILURE,LOW,MORNING,Morgan
371,M07,L1,2024-10-11T09:11:00,2024-10-11T09:54:00,43,MECH_FAILURE,MEDIUM,MORNING,Alex
372,M07,L1,2024-03-11T23:40:00,2024-03-12T00:19:00,39,MECH_FAILURE,MEDIUM,NIGHT,Sam
373,M07,L1,2024-02-21T08:36:00,2024-02-21T09:24:00,48,CHANGEOVER_ISSUE,LOW,MORNING,Taylor
374,M07,L1,2024-09-15T17:19:00,2024-09-15T18:44:00,85,SENSOR_FAULT,HIGH,EVENING,Morgan
375,M07,L1,2024-07-02T17:57:00,2024-07-02T18:53:00,56,SENSOR_FAULT,MEDIUM,EVENING,Taylor
376,M07,L1,2024-08-27T09:23:00,2024-08-27T09:51:00,28,MECH_FAILURE,LOW,MORNING,Sam
377,M07,L1,2024-11-26T16:30:00,2024-11-26T16:35:00,5,MATERIAL_JAM,MEDIUM,EVENING,Morgan
378,M07,L1,2024-03-13T00:38:00,2024-03-13T00:43:00,5,MECH_FAILURE,MEDIUM,NIGHT,Morgan
379,M07,L1,2024-11-29T09:27:00,2024-11-29T09:32:00,5,MECH_FAILURE,LOW,MORNING,Taylor
380,M07,L1,2024-06-26T07:21:00,2024-06-26T07:26:00,5,MATERIAL_JAM,LOW,MORNING,Sam
381,M07,L1,2024-11-11T23:26:00,2024-11-12T00:16:00,50,MATERIAL_JAM,HIGH,NIGHT,Jordan
382,M07,L1,2024-10-07T22:29:00,2024-10-07T23:19:00,50,MECH_FAILURE,LOW,NIGHT,Alex
383,M07,L1,2024-01-30T16:04:00,2024-01-30T16:09:00,5,MATERIAL_JAM,LOW,EVENING,Taylor
384,M07,L1,2024-07-06T23:14:00,2024-07-06T23:46:00,32,MECH_FAILURE,LOW,NIGHT,Jordan
385,M07,L1,2024-06-03T16:44:00,2024-06-03T16:53:00,9,MATERIAL_JAM,MEDIUM,EVENING,Riley
386,M07,L1,2024-06-24T17:13:00,2024-06-24T17:18:00,5,CHANGEOVER_ISSUE,MEDIUM,EVENING,Morgan
387,M07,L1,2024-04-05T22:11:00,2024-04-05T22:16:00,5,MATERIAL_JAM,LOW,NIGHT,Morgan
388,M07,L1,2024-08-14T08:11:00,2024-08-14T08:16:00,5,MECH_FAILURE,LOW,MORNING,Jordan
389,M07,L1,2024-11-27T14:30:00,2024-11-27T15:02:00,32,MECH_FAILURE,LOW,EVENING,Sam
390,M07,L1,2024-10-05T07:09:00,2024-10-05T08:29:00,80,MECH_FAILURE,LOW,MORNING,Sam
391,M07,L1,2024-08-01T06:36:00,2024-08-01T06:59:00,23,MATERIAL_JAM,HIGH,MORNING,Sam
392,M07,L1,2024-07-09T22:47:00,2024-07-09T23:54:00,67,SENSOR_FAULT,HIGH,NIGHT,Alex
393,M07,L1,2024-11-08T00:39:00,2024-11-08T00:49:00,10,CHANGEOVER_ISSUE,LOW,NIGHT,Jordan
394,M07,L1,2024-10-19T22:32:00,2024-10-19T23:18:00,46,MECH_FAILURE,LOW,NIGHT,Riley
395,M08,L1,2024-11-04T22:59:00,2024-11-04T23:49:00,50,MECH_FAILURE,MEDIUM,NIGHT,Jordan
396,M08,L1,2024-07-11T23:13:00,2024-07-11T23:55:00,42,MATERIAL_JAM,HIGH,NIGHT,Jordan
397,M08,L1,2024-03-14T15:18:00,2024-03-14T15:56:00,38,MECH_FAILURE,MEDIUM,EVENING,Alex
398,M08,L1,2024-10-20T17:53:00,2024-10-20T17:58:00,5,MATERIAL_JAM,HIGH,EVENING,Sam
399,M08,L1,2024-01-02T14:03:00,2024-01-02T14:08:00,5,SENSOR_FAULT,LOW,EVENING,Riley
400,M08,L1,2024-03-24T06:47:00,2024-03-24T06:52:00,5,MATERIAL_JAM,MEDIUM,MORNING,Alex
401,M08,L1,2024-04-11T06:59:00,2024-04-11T08:04:00,65,SENSOR_FAULT,LOW,MORNING,Morgan
402,M08,L1,2024-04-06T17:06:00,2024-04-06T17:36:00,30,MECH_FAILURE,LOW,EVENING,Jordan
403,M08,L1,2024-02-07T01:33:00,2024-02-07T01:44:00,11,MECH_FAILURE,LOW,NIGHT,Taylor
404,M08,L1,2024-04-20T00:00:00,2024-04-20T00:34:00,34,CHANGEOVER_ISSUE,LOW,NIGHT,Morgan
405,M08,L1,2024-05-29T08:49:00,2024-05-29T09:23:00,34,CHANGEOVER_ISSUE,LOW,MORNING,Morgan
406,M08,L1,2024-08-03T23:29:00,2024-08-04T00:12:00,43,SENSOR_FAULT,HIGH,NIGHT,Taylor
407,M08,L1,2024-12-28T16:16:00,2024-12-28T16:28:00,12,MATERIAL_JAM,MEDIUM,EVENING,Taylor
408,M08,L1,2024-02-09T17:48:00,2024-02-09T18:32:00,44,MECH_FAILURE,LOW,EVENING,Taylor
409,M08,L1,2024-07-24T17:09:00,2024-07-24T17:49:00,40,MECH_FAILURE,LOW,EVENING,Riley
410,M08,L1,2024-11-25T00:59:00,2024-11-25T01:48:00,49,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
411,M08,L1,2024-09-15T22:00:00,2024-09-15T22:05:00,5,MECH_FAILURE,LOW,NIGHT,Alex
412,M08,L1,2024-06-06T07:58:00,2024-06-06T09:10:00,72,MATERIAL_JAM,LOW,MORNING,Alex
413,M08,L1,2024-08-11T22:56:00,2024-08-11T23:26:00,30,MECH_FAILURE,LOW,NIGHT,Jordan
414,M08,L1,2024-02-24T09:58:00,2024-02-24T10:04:00,6,SENSOR_FAULT,LOW,MORNING,Riley
415,M08,L1,2024-02-03T14:59:00,2024-02-03T15:37:00,38,MECH_FAILURE,LOW,EVENING,Alex
416,M08,L1,2024-05-26T08:43:00,2024-05-26T09:25:00,42,SENSOR_FAULT,MEDIUM,MORNING,Morgan
417,M08,L1,2024-10-18T17:16:00,2024-10-18T18:24:00,68,MECH_FAILURE,MEDIUM,EVENING,Jordan
418,M08,L1,2024-01-01T22:34:00,2024-01-01T22:39:00,5,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Morgan
419,M08,L1,2024-01-18T23:41:00,2024-01-19T00:35:00,54,MATERIAL_JAM,MEDIUM,NIGHT,Riley
420,M08,L1,2024-09-13T23:46:00,2024-09-14T00:03:00,17,MECH_FAILURE,LOW,NIGHT,Morgan
421,M08,L1,2024-06-11T16:08:00,2024-06-11T16:32:00,24,MATERIAL_JAM,LOW,EVENING,Sam
422,M08,L1,2024-03-08T07:13:00,2024-03-08T08:23:00,70,MATERIAL_JAM,LOW,MORNING,Alex
423,M08,L1,2024-03-10T15:35:00,2024-03-10T16:06:00,31,SENSOR_FAULT,LOW,EVENING,Alex
424,M08,L1,2024-11-12T08:34:00,2024-11-12T09:31:00,57,MATERIAL_JAM,HIGH,MORNING,Riley
425,M08,L1,2024-10-12T08:58:00,2024-10-12T09:53:00,55,MECH_FAILURE,LOW,MORNING,Taylor
426,M08,L1,2024-09-08T06:18:00,2024-09-08T06:34:00,16,MECH_FAILURE,LOW,MORNING,Jordan
427,M08,L1,2024-02-10T07:41:00,2024-02-10T07:58:00,17,MATERIAL_JAM,LOW,MORNING,Taylor
428,M08,L1,2024-09-26T14:00:00,2024-09-26T14:34:00,34,MATERIAL_JAM,LOW,EVENING,Jordan
429,M08,L1,2024-09-03T16:35:00,2024-09-03T17:13:00,38,MECH_FAILURE,MEDIUM,EVENING,Morgan
430,M08,L1,2024-05-22T17:07:00,2024-05-22T18:39:00,92,CHANGEOVER_ISSUE,LOW,EVENING,Morgan
431,M08,L1,2024-07-05T17:52:00,2024-07-05T18:23:00,31,CHANGEOVER_ISSUE,HIGH,EVENING,Sam
432,M08,L1,2024-03-28T06:42:00,2024-03-28T07:54:00,72,MECH_FAILURE,LOW,MORNING,Jordan
433,M08,L1,2024-08-16T01:55:00,2024-08-16T02:22:00,27,SENSOR_FAULT,HIGH,NIGHT,Morgan
434,M08,L1,2024-10-21T22:37:00,2024-10-21T23:31:00,54,MECH_FAILURE,LOW,NIGHT,Taylor
435,M08,L1,2024-12-29T16:26:00,2024-12-29T16:36:00,10,MECH_FAILURE,LOW,EVENING,Riley
436,M08,L1,2024-07-10T01:02:00,2024-07-10T01:42:00,40,SENSOR_FAULT,LOW,NIGHT,Alex
437,M08,L1,2024-08-18T16:14:00,2024-08-18T16:37:00,23,MECH_FAILURE,LOW,EVENING,Jordan
438,M08,L1,2024-05-11T16:10:00,2024-05-11T17:03:00,53,SENSOR_FAULT,HIGH,EVENING,Sam
439,M08,L1,2024-08-06T09:24:00,2024-08-06T10:04:00,40,SENSOR_FAULT,HIGH,MORNING,Morgan
440,M08,L1,2024-01-16T01:32:00,2024-01-16T02:33:00,61,MECH_FAILURE,MEDIUM,NIGHT,Taylor
441,M08,L1,2024-10-07T00:50:00,2024-10-07T01:43:00,53,MECH_FAILURE,LOW,NIGHT,Jordan
442,M08,L1,2024-09-07T16:12:00,2024-09-07T16:28:00,16,SENSOR_FAULT,MEDIUM,EVENING,Taylor
443,M08,L1,2024-03-13T15:55:00,2024-03-13T16:00:00,5,MATERIAL_JAM,LOW,EVENING,Riley
444,M08,L1,2024-04-20T15:36:00,2024-04-20T16:39:00,63,MATERIAL_JAM,MEDIUM,EVENING,Alex
445,M08,L1,2024-07-25T09:48:00,2024-07-25T10:45:00,57,MATERIAL_JAM,HIGH,MORNING,Jordan
446,M08,L1,2024-09-29T06:16:00,2024-09-29T06:53:00,37,MATERIAL_JAM,MEDIUM,MORNING,Alex
447,M08,L1,2024-11-23T17:12:00,2024-11-23T17:17:00,5,MECH_FAILURE,MEDIUM,EVENING,Morgan
448,M08,L1,2024-12-07T06:55:00,2024-12-07T07:38:00,43,MATERIAL_JAM,MEDIUM,MORNING,Taylor
